"filename", "language", "JavaScript", "JavaScript JSX", "HTML", "SCSS", "PostCSS", "JSON", "Markdown", "XML", "comment", "blank", "total"
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/body.css", "PostCSS", 0, 0, 0, 0, 41, 0, 0, 0, 0, 1, 42
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/Body Section/body.scss", "SCSS", 0, 0, 0, 41, 0, 0, 0, 0, 13, 5, 59
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/SideBar Section/SideBar.jsx", "JavaScript JSX", 0, 126, 0, 0, 0, 0, 0, 0, 19, 24, 169
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/SideBar Section/sidebar.css", "PostCSS", 0, 0, 0, 0, 219, 0, 0, 0, 0, 2, 221
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Admin & Staff/Components/SideBar Section/sidebar.scss", "SCSS", 0, 0, 0, 228, 0, 0, 0, 0, 2, 48, 278
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Body.jsx", "JavaScript JSX", 0, 32, 0, 0, 0, 0, 0, 0, 1, 7, 40
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Attendance/Attendance.jsx", "JavaScript JSX", 0, 166, 0, 0, 0, 0, 0, 0, 2, 24, 192
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Attendance/CheckinForm.jsx", "JavaScript JSX", 0, 90, 0, 0, 0, 0, 0, 0, 21, 8, 119
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Attendance/CheckoutForm.jsx", "JavaScript JSX", 0, 88, 0, 0, 0, 0, 0, 0, 21, 7, 116
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Attendance/attendance.css", "PostCSS", 0, 0, 0, 0, 199, 0, 0, 0, 0, 2, 201
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Attendance/attendance.scss", "SCSS", 0, 0, 0, 206, 0, 0, 0, 0, 1, 44, 251
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/Activity Section/Activity.jsx", "JavaScript JSX", 0, 83, 0, 0, 0, 0, 0, 0, 2, 8, 93
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/Activity Section/activity.css", "PostCSS", 0, 0, 0, 0, 102, 0, 0, 0, 0, 1, 103
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/Activity Section/activity.scss", "SCSS", 0, 0, 0, 101, 0, 0, 0, 0, 1, 18, 120
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/Listing Section/Listing.jsx", "JavaScript JSX", 0, 88, 0, 0, 0, 0, 0, 0, 2, 24, 114
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/Listing Section/listing.css", "PostCSS", 0, 0, 0, 0, 154, 0, 0, 0, 0, 1, 155
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/Listing Section/listing.scss", "SCSS", 0, 0, 0, 160, 0, 0, 0, 0, 2, 33, 195
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/MainBody.jsx", "JavaScript JSX", 0, 16, 0, 0, 0, 0, 0, 0, 2, 2, 20
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/Profile Section/Profile.css", "PostCSS", 0, 0, 0, 0, 43, 0, 0, 0, 0, 1, 44
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/Profile Section/Profile.jsx", "JavaScript JSX", 0, 21, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/MacbookProCuaNminh/Desktop/project/oopsdance_fe/src/Components/Users/Instructor & Guest/Components/Body Section/Components/Main Body/Profile Section/Profile.scss", "SCSS", 0, 0, 0, 43, 0, 0, 0, 0, 1, 5, 49
